Load images dataset/eroded-dilated_0.67: 96 
[4, 91, 39, 62, 54, 80, 68, 52, 53, 44, 15, 1, 81, 22, 55, 77, 78, 94, 6, 42, 0, 72, 67, 70, 36, 2, 26, 17, 79, 25, 7, 14, 35, 90, 50, 58, 48, 69, 76, 29, 27, 73, 95, 89, 37, 30, 74, 75, 83, 31, 34, 88, 23, 85, 47, 45, 87, 92, 84, 13, 64, 24, 63, 21, 16, 8, 3, 5, 10, 18, 38, 9, 12, 11, 51, 33, 57, 43, 82, 59, 61, 60, 40, 86, 32, 28, 66, 56, 41, 49, 19, 46, 93, 20, 71, 65]
Number of image in Train: 50 | Val: 46
Pretrained model: None
UNet: 25521 number of trainable parameters of model 
Using device: cuda
Starting training for 1000 epochs...
Epoch [1/1000]  train_loss: 37.0823  val_loss: 34.3091 iou:0.2627  time: 2.20s lr: 1.00E-03
Epoch [91/1000]  train_loss: 13.5088  val_loss: 14.6965 iou:0.6666  time: 1.63s lr: 1.00E-03
Epoch [92/1000]  train_loss: 13.4321  val_loss: 14.8346 iou:0.6607  time: 1.61s lr: 1.00E-03
Epoch [93/1000]  train_loss: 13.3569  val_loss: 14.3685 iou:0.6687  time: 1.81s lr: 1.00E-03
Epoch [94/1000]  train_loss: 13.2852  val_loss: 15.0617 iou:0.6529  time: 1.68s lr: 1.00E-03
Epoch [95/1000]  train_loss: 13.2170  val_loss: 14.2417 iou:0.6699  time: 1.58s lr: 1.00E-03
Epoch [96/1000]  train_loss: 13.1441  val_loss: 14.8046 iou:0.6580  time: 1.62s lr: 1.00E-03
Epoch [97/1000]  train_loss: 13.0583  val_loss: 15.0008 iou:0.6541  time: 1.62s lr: 1.00E-03
Epoch [98/1000]  train_loss: 12.9880  val_loss: 14.4038 iou:0.6673  time: 1.67s lr: 1.00E-03
Epoch [99/1000]  train_loss: 12.9234  val_loss: 15.1079 iou:0.6559  time: 1.54s lr: 1.00E-03
Epoch [100/1000]  train_loss: 12.8429  val_loss: 15.0211 iou:0.6545  time: 1.68s lr: 1.00E-03
Epoch [101/1000]  train_loss: 12.7691  val_loss: 14.5721 iou:0.6661  time: 1.57s lr: 1.00E-03
Epoch [102/1000]  train_loss: 12.7044  val_loss: 15.2879 iou:0.6544  time: 1.66s lr: 1.00E-03
Epoch [103/1000]  train_loss: 12.6299  val_loss: 15.0371 iou:0.6541  time: 1.63s lr: 1.00E-03
Epoch [104/1000]  train_loss: 12.5574  val_loss: 14.7405 iou:0.6654  time: 1.62s lr: 1.00E-03
Epoch [105/1000]  train_loss: 12.4920  val_loss: 15.2634 iou:0.6517  time: 1.79s lr: 1.00E-03
Epoch [106/1000]  train_loss: 12.4197  val_loss: 14.8005 iou:0.6575  time: 1.67s lr: 1.00E-03
Epoch [107/1000]  train_loss: 12.3491  val_loss: 14.7477 iou:0.6636  time: 1.70s lr: 1.00E-03
Epoch [108/1000]  train_loss: 12.2858  val_loss: 14.7706 iou:0.6524  time: 1.62s lr: 1.00E-03
Epoch [109/1000]  train_loss: 12.2165  val_loss: 14.6265 iou:0.6610  time: 1.62s lr: 1.00E-03
Epoch [110/1000]  train_loss: 12.1459  val_loss: 14.3465 iou:0.6611  time: 1.63s lr: 1.00E-03
Epoch [111/1000]  train_loss: 12.0775  val_loss: 14.6874 iou:0.6518  time: 1.67s lr: 1.00E-03
Epoch [112/1000]  train_loss: 12.0143  val_loss: 13.9781 iou:0.6670  time: 1.66s lr: 1.00E-03
Epoch [113/1000]  train_loss: 11.9502  val_loss: 14.4267 iou:0.6553  time: 1.63s lr: 1.00E-03
Epoch [114/1000]  train_loss: 11.8815  val_loss: 14.0233 iou:0.6595  time: 1.64s lr: 1.00E-03
Epoch [115/1000]  train_loss: 11.8195  val_loss: 14.1622 iou:0.6651  time: 1.61s lr: 1.00E-03
Epoch [116/1000]  train_loss: 11.7732  val_loss: 13.8632 iou:0.6596  time: 1.62s lr: 1.00E-03
Epoch [117/1000]  train_loss: 11.7097  val_loss: 14.2184 iou:0.6608  time: 1.62s lr: 1.00E-03
Epoch [118/1000]  train_loss: 11.6520  val_loss: 13.5335 iou:0.6713  time: 1.68s lr: 1.00E-03
Epoch [119/1000]  train_loss: 11.5695  val_loss: 13.9808 iou:0.6551  time: 1.67s lr: 1.00E-03
Epoch [120/1000]  train_loss: 11.5050  val_loss: 13.8346 iou:0.6669  time: 1.65s lr: 1.00E-03
Epoch [121/1000]  train_loss: 11.4631  val_loss: 13.3909 iou:0.6715  time: 1.65s lr: 1.00E-03
Epoch [122/1000]  train_loss: 11.3881  val_loss: 14.0252 iou:0.6538  time: 1.54s lr: 1.00E-03
Epoch [123/1000]  train_loss: 11.3236  val_loss: 13.5347 iou:0.6750  time: 1.66s lr: 1.00E-03
Epoch [124/1000]  train_loss: 11.2680  val_loss: 13.3696 iou:0.6729  time: 1.68s lr: 1.00E-03
Epoch [125/1000]  train_loss: 11.2002  val_loss: 13.9997 iou:0.6547  time: 1.61s lr: 1.00E-03
Epoch [126/1000]  train_loss: 11.1474  val_loss: 13.2090 iou:0.6803  time: 1.82s lr: 1.00E-03
Epoch [127/1000]  train_loss: 11.0841  val_loss: 13.3606 iou:0.6715  time: 1.68s lr: 1.00E-03
Epoch [128/1000]  train_loss: 11.0139  val_loss: 13.8949 iou:0.6576  time: 1.62s lr: 1.00E-03
Epoch [129/1000]  train_loss: 10.9724  val_loss: 12.9370 iou:0.6844  time: 1.62s lr: 1.00E-03
Epoch [130/1000]  train_loss: 10.9114  val_loss: 13.2833 iou:0.6738  time: 1.62s lr: 1.00E-03
Epoch [131/1000]  train_loss: 10.8357  val_loss: 13.8248 iou:0.6573  time: 1.62s lr: 1.00E-03
Epoch [132/1000]  train_loss: 10.7965  val_loss: 12.9509 iou:0.6831  time: 1.64s lr: 1.00E-03
Epoch [133/1000]  train_loss: 10.7386  val_loss: 13.2651 iou:0.6738  time: 1.61s lr: 1.00E-03
Epoch [134/1000]  train_loss: 10.6691  val_loss: 13.5740 iou:0.6606  time: 1.68s lr: 1.00E-03
Epoch [135/1000]  train_loss: 10.6334  val_loss: 13.1491 iou:0.6823  time: 1.60s lr: 1.00E-03
Epoch [136/1000]  train_loss: 10.6043  val_loss: 12.8885 iou:0.6778  time: 1.59s lr: 1.00E-03
Epoch [137/1000]  train_loss: 10.5283  val_loss: 13.7912 iou:0.6554  time: 1.61s lr: 1.00E-03
Epoch [138/1000]  train_loss: 10.4987  val_loss: 12.7571 iou:0.6818  time: 1.62s lr: 1.00E-03
Epoch [139/1000]  train_loss: 10.4095  val_loss: 12.8001 iou:0.6818  time: 1.63s lr: 1.00E-03
Epoch [140/1000]  train_loss: 10.3556  val_loss: 13.6436 iou:0.6547  time: 1.55s lr: 1.00E-03
Epoch [141/1000]  train_loss: 10.3105  val_loss: 12.8879 iou:0.6736  time: 1.80s lr: 1.00E-03
Epoch [142/1000]  train_loss: 10.2489  val_loss: 12.8288 iou:0.6845  time: 1.70s lr: 1.00E-03
Epoch [143/1000]  train_loss: 10.2235  val_loss: 13.3358 iou:0.6660  time: 1.68s lr: 1.00E-03
Epoch [144/1000]  train_loss: 10.1437  val_loss: 13.3606 iou:0.6665  time: 1.53s lr: 1.00E-03
Epoch [145/1000]  train_loss: 10.0842  val_loss: 12.6509 iou:0.6853  time: 1.61s lr: 1.00E-03
Epoch [146/1000]  train_loss: 10.0429  val_loss: 12.8381 iou:0.6755  time: 1.63s lr: 1.00E-03
Epoch [147/1000]  train_loss: 9.9838  val_loss: 13.4507 iou:0.6637  time: 1.58s lr: 1.00E-03
Epoch [148/1000]  train_loss: 9.9565  val_loss: 12.4877 iou:0.6848  time: 1.66s lr: 1.00E-03
Epoch [149/1000]  train_loss: 9.9217  val_loss: 12.8518 iou:0.6825  time: 1.59s lr: 1.00E-03
Epoch [150/1000]  train_loss: 9.8861  val_loss: 12.9015 iou:0.6715  time: 1.66s lr: 1.00E-03
Epoch [151/1000]  train_loss: 9.7923  val_loss: 12.6665 iou:0.6768  time: 1.60s lr: 1.00E-03
Epoch [152/1000]  train_loss: 9.7424  val_loss: 12.7396 iou:0.6797  time: 1.62s lr: 1.00E-03
Epoch [153/1000]  train_loss: 9.7310  val_loss: 12.5371 iou:0.6778  time: 1.61s lr: 1.00E-03
Epoch [154/1000]  train_loss: 9.6656  val_loss: 12.7684 iou:0.6792  time: 1.60s lr: 1.00E-03
Epoch [155/1000]  train_loss: 9.5998  val_loss: 12.8232 iou:0.6778  time: 1.62s lr: 1.00E-03
Epoch [156/1000]  train_loss: 9.5446  val_loss: 12.7345 iou:0.6753  time: 1.72s lr: 1.00E-03
Epoch [157/1000]  train_loss: 9.5102  val_loss: 12.6863 iou:0.6800  time: 1.61s lr: 1.00E-03
Epoch [158/1000]  train_loss: 9.4899  val_loss: 12.2801 iou:0.6833  time: 1.61s lr: 1.00E-03
Epoch [159/1000]  train_loss: 9.4236  val_loss: 12.7402 iou:0.6747  time: 1.62s lr: 1.00E-03
Epoch [160/1000]  train_loss: 9.3619  val_loss: 12.5504 iou:0.6809  time: 1.60s lr: 1.00E-03
Epoch [161/1000]  train_loss: 9.3145  val_loss: 12.2918 iou:0.6841  time: 1.65s lr: 1.00E-03
Epoch [162/1000]  train_loss: 9.2798  val_loss: 12.6200 iou:0.6785  time: 1.60s lr: 1.00E-03
Epoch [163/1000]  train_loss: 9.2453  val_loss: 12.2072 iou:0.6846  time: 1.61s lr: 1.00E-03
Epoch [164/1000]  train_loss: 9.1946  val_loss: 12.4019 iou:0.6827  time: 1.63s lr: 1.00E-03
Epoch [165/1000]  train_loss: 9.1447  val_loss: 12.2752 iou:0.6820  time: 1.66s lr: 1.00E-03
Epoch [166/1000]  train_loss: 9.0952  val_loss: 12.1799 iou:0.6860  time: 1.62s lr: 1.00E-03
Epoch [167/1000]  train_loss: 9.0488  val_loss: 12.3387 iou:0.6811  time: 1.61s lr: 1.00E-03
Epoch [168/1000]  train_loss: 9.0064  val_loss: 12.1123 iou:0.6851  time: 1.62s lr: 1.00E-03
Epoch [169/1000]  train_loss: 8.9660  val_loss: 12.1471 iou:0.6868  time: 1.61s lr: 1.00E-03
Epoch [170/1000]  train_loss: 8.9361  val_loss: 12.0476 iou:0.6830  time: 1.59s lr: 1.00E-03
Epoch [171/1000]  train_loss: 8.9111  val_loss: 12.2929 iou:0.6847  time: 1.63s lr: 1.00E-03
Epoch [172/1000]  train_loss: 8.9330  val_loss: 11.7294 iou:0.6880  time: 1.78s lr: 1.00E-03
Epoch [173/1000]  train_loss: 8.8542  val_loss: 12.3669 iou:0.6708  time: 1.71s lr: 1.00E-03
Epoch [174/1000]  train_loss: 8.7834  val_loss: 11.6982 iou:0.6887  time: 1.60s lr: 1.00E-03
Epoch [175/1000]  train_loss: 8.7309  val_loss: 11.7881 iou:0.6830  time: 1.62s lr: 1.00E-03
Epoch [176/1000]  train_loss: 8.7054  val_loss: 12.4061 iou:0.6725  time: 1.76s lr: 1.00E-03
Epoch [177/1000]  train_loss: 8.6994  val_loss: 11.6204 iou:0.6936  time: 1.71s lr: 1.00E-03
Epoch [178/1000]  train_loss: 8.6399  val_loss: 12.2576 iou:0.6770  time: 1.57s lr: 1.00E-03
Epoch [179/1000]  train_loss: 8.5665  val_loss: 12.1880 iou:0.6794  time: 1.61s lr: 1.00E-03
Epoch [180/1000]  train_loss: 8.5491  val_loss: 11.3986 iou:0.6948  time: 1.77s lr: 1.00E-03
Epoch [181/1000]  train_loss: 8.5406  val_loss: 12.2004 iou:0.6771  time: 1.74s lr: 1.00E-03
Epoch [182/1000]  train_loss: 8.4897  val_loss: 12.0195 iou:0.6812  time: 1.74s lr: 1.00E-03
Epoch [183/1000]  train_loss: 8.4108  val_loss: 11.6684 iou:0.6901  time: 1.76s lr: 1.00E-03
Epoch [184/1000]  train_loss: 8.3952  val_loss: 12.0385 iou:0.6812  time: 1.62s lr: 1.00E-03
Epoch [185/1000]  train_loss: 8.3737  val_loss: 11.8374 iou:0.6815  time: 1.63s lr: 1.00E-03
Epoch [186/1000]  train_loss: 8.3099  val_loss: 11.5504 iou:0.6928  time: 1.61s lr: 1.00E-03
Epoch [187/1000]  train_loss: 8.2738  val_loss: 12.3557 iou:0.6724  time: 1.62s lr: 1.00E-03
Epoch [188/1000]  train_loss: 8.2438  val_loss: 11.6183 iou:0.6914  time: 1.62s lr: 1.00E-03
Epoch [189/1000]  train_loss: 8.2084  val_loss: 11.7702 iou:0.6896  time: 1.68s lr: 1.00E-03
Epoch [190/1000]  train_loss: 8.1701  val_loss: 12.3326 iou:0.6682  time: 1.59s lr: 1.00E-03
Epoch [191/1000]  train_loss: 8.1392  val_loss: 11.3879 iou:0.6953  time: 1.62s lr: 1.00E-03
Epoch [192/1000]  train_loss: 8.1134  val_loss: 11.9111 iou:0.6780  time: 1.61s lr: 1.00E-03
Epoch [193/1000]  train_loss: 8.0495  val_loss: 11.9560 iou:0.6744  time: 1.69s lr: 1.00E-03
Epoch [194/1000]  train_loss: 8.0277  val_loss: 11.2637 iou:0.6957  time: 1.66s lr: 1.00E-03
Epoch [195/1000]  train_loss: 8.0267  val_loss: 11.9584 iou:0.6743  time: 1.61s lr: 1.00E-03
Epoch [196/1000]  train_loss: 7.9513  val_loss: 12.1414 iou:0.6727  time: 1.71s lr: 1.00E-03
Epoch [197/1000]  train_loss: 7.9203  val_loss: 11.2328 iou:0.6973  time: 1.80s lr: 1.00E-03
Epoch [198/1000]  train_loss: 7.9064  val_loss: 11.7672 iou:0.6781  time: 1.63s lr: 1.00E-03
Epoch [199/1000]  train_loss: 7.8434  val_loss: 12.0219 iou:0.6693  time: 1.60s lr: 1.00E-03
Epoch [200/1000]  train_loss: 7.8235  val_loss: 11.1082 iou:0.6929  time: 1.62s lr: 1.00E-03
Epoch [201/1000]  train_loss: 7.8255  val_loss: 11.8869 iou:0.6770  time: 1.67s lr: 1.00E-03
Epoch [202/1000]  train_loss: 7.7769  val_loss: 11.8078 iou:0.6759  time: 1.62s lr: 1.00E-03
Epoch [203/1000]  train_loss: 7.7613  val_loss: 11.3019 iou:0.6935  time: 1.62s lr: 1.00E-03
Epoch [204/1000]  train_loss: 7.8099  val_loss: 11.6206 iou:0.6787  time: 1.62s lr: 1.00E-03
Epoch [205/1000]  train_loss: 7.6687  val_loss: 12.3640 iou:0.6548  time: 1.64s lr: 1.00E-03
Epoch [206/1000]  train_loss: 7.7273  val_loss: 11.2736 iou:0.6935  time: 1.62s lr: 1.00E-03
Epoch [207/1000]  train_loss: 7.8008  val_loss: 11.0271 iou:0.6995  time: 1.61s lr: 1.00E-03
Epoch [208/1000]  train_loss: 7.6569  val_loss: 12.2258 iou:0.6610  time: 1.63s lr: 1.00E-03
Epoch [209/1000]  train_loss: 7.7241  val_loss: 13.0245 iou:0.6502  time: 1.73s lr: 1.00E-03
Epoch [210/1000]  train_loss: 7.7503  val_loss: 11.1882 iou:0.6972  time: 1.63s lr: 1.00E-03
Epoch [211/1000]  train_loss: 7.6571  val_loss: 11.0135 iou:0.6958  time: 1.76s lr: 1.00E-03
Epoch [212/1000]  train_loss: 7.6000  val_loss: 12.1445 iou:0.6625  time: 1.77s lr: 1.00E-03
Epoch [213/1000]  train_loss: 7.5400  val_loss: 12.3881 iou:0.6576  time: 1.74s lr: 1.00E-03
Epoch [214/1000]  train_loss: 7.5514  val_loss: 10.6969 iou:0.7000  time: 1.71s lr: 1.00E-03
Epoch [215/1000]  train_loss: 7.4308  val_loss: 10.5752 iou:0.7065  time: 1.61s lr: 1.00E-03
Epoch [216/1000]  train_loss: 7.4866  val_loss: 12.2074 iou:0.6696  time: 1.61s lr: 1.00E-03
Epoch [217/1000]  train_loss: 7.3442  val_loss: 12.7788 iou:0.6611  time: 1.67s lr: 1.00E-03
Epoch [218/1000]  train_loss: 7.3942  val_loss: 11.2495 iou:0.6978  time: 1.64s lr: 1.00E-03
Epoch [219/1000]  train_loss: 7.2972  val_loss: 10.6188 iou:0.7086  time: 1.56s lr: 1.00E-03
Epoch [220/1000]  train_loss: 7.3181  val_loss: 11.2149 iou:0.6882  time: 1.61s lr: 1.00E-03
Epoch [221/1000]  train_loss: 7.2209  val_loss: 12.3185 iou:0.6585  time: 1.62s lr: 1.00E-03
Epoch [222/1000]  train_loss: 7.2458  val_loss: 11.7220 iou:0.6768  time: 1.66s lr: 1.00E-03
Epoch [223/1000]  train_loss: 7.1693  val_loss: 11.3063 iou:0.6943  time: 1.76s lr: 1.00E-03
