Load images dataset/eroded-dilated_0.57: 96 
[64, 95, 35, 48, 7, 17, 60, 16, 32, 28, 62, 53, 5, 21, 34, 61, 50, 56, 65, 81, 12, 69, 94, 90, 26, 18, 15, 73, 47, 59, 6, 39, 57, 9, 55, 31, 27, 80, 22, 14, 30, 41, 0, 74, 63, 78, 66, 4, 76, 51, 13, 43, 42, 37, 87, 2, 68, 54, 8, 93, 67, 46, 1, 85, 72, 49, 91, 25, 82, 36, 11, 83, 75, 33, 40, 89, 70, 3, 58, 77, 52, 79, 44, 45, 84, 29, 71, 92, 20, 38, 23, 24, 19, 10, 88, 86]
Number of image in Train: 50 | Val: 46
Pretrained model: None
UNet: 29481 number of trainable parameters of model 
Using device: cuda
Starting training for 1000 epochs...
Epoch [1/1000]  train_loss: 31.6670  val_loss: 28.2867 iou:0.0000  time: 2.06s lr: 1.00E-03
Epoch [2/1000]  train_loss: 29.7981  val_loss: 28.2133 iou:0.0000  time: 1.60s lr: 1.00E-03
Epoch [3/1000]  train_loss: 28.6632  val_loss: 28.1533 iou:0.0000  time: 1.55s lr: 1.00E-03
Epoch [4/1000]  train_loss: 27.9842  val_loss: 28.0954 iou:0.0000  time: 1.59s lr: 1.00E-03
Epoch [5/1000]  train_loss: 27.5092  val_loss: 28.0298 iou:0.0000  time: 1.59s lr: 1.00E-03
Epoch [6/1000]  train_loss: 27.0632  val_loss: 27.9453 iou:0.0000  time: 1.59s lr: 1.00E-03
Epoch [7/1000]  train_loss: 26.6393  val_loss: 27.8433 iou:0.0000  time: 1.59s lr: 1.00E-03
Epoch [8/1000]  train_loss: 26.2442  val_loss: 27.7261 iou:0.0000  time: 1.73s lr: 1.00E-03
Epoch [9/1000]  train_loss: 25.8739  val_loss: 27.5903 iou:0.0000  time: 1.65s lr: 1.00E-03
Epoch [10/1000]  train_loss: 25.5075  val_loss: 27.4500 iou:0.0000  time: 1.57s lr: 1.00E-03
Epoch [11/1000]  train_loss: 25.1315  val_loss: 27.3138 iou:0.0000  time: 1.59s lr: 1.00E-03
