Load images dataset/eroded-dilated_0.77: 96 
[69, 82, 55, 31, 57, 52, 5, 42, 81, 53, 6, 77, 72, 56, 13, 70, 37, 62, 38, 67, 86, 3, 59, 9, 46, 14, 75, 66, 50, 84, 26, 36, 49, 33, 73, 90, 28, 16, 95, 23, 88, 11, 10, 4, 51, 78, 92, 85, 87, 41, 12, 34, 32, 21, 79, 22, 24, 8, 47, 89, 2, 25, 68, 63, 43, 44, 18, 83, 27, 54, 61, 58, 19, 48, 40, 74, 39, 64, 93, 76, 29, 30, 94, 0, 60, 20, 65, 1, 35, 45, 80, 15, 71, 91, 7, 17]
Number of image in Train: 50 | Val: 46
Pretrained model: None
UNet: 117073 number of trainable parameters of model 
Using device: cuda
Starting training for 1000 epochs...
Epoch [1/1000]  train_loss: 40.1241  val_loss: 34.2801 iou:0.2591  time: 1.98s lr: 1.00E-03
Epoch [2/1000]  train_loss: 34.7505  val_loss: 34.1378 iou:0.2591  time: 1.75s lr: 1.00E-03
Epoch [3/1000]  train_loss: 31.7909  val_loss: 33.9509 iou:0.2591  time: 1.57s lr: 1.00E-03
Epoch [4/1000]  train_loss: 30.1246  val_loss: 33.7531 iou:0.2591  time: 1.64s lr: 1.00E-03
Epoch [5/1000]  train_loss: 29.1377  val_loss: 33.5177 iou:0.2591  time: 1.61s lr: 1.00E-03
Epoch [6/1000]  train_loss: 28.3524  val_loss: 33.2055 iou:0.2591  time: 1.64s lr: 1.00E-03
Epoch [7/1000]  train_loss: 27.8166  val_loss: 32.8171 iou:0.2591  time: 1.65s lr: 1.00E-03
Epoch [8/1000]  train_loss: 27.4093  val_loss: 32.3824 iou:0.2591  time: 1.73s lr: 1.00E-03
Epoch [9/1000]  train_loss: 27.1201  val_loss: 31.9119 iou:0.2591  time: 1.64s lr: 1.00E-03
Epoch [10/1000]  train_loss: 26.8344  val_loss: 31.4127 iou:0.3006  time: 1.76s lr: 1.00E-03
Epoch [11/1000]  train_loss: 26.5698  val_loss: 30.8911 iou:0.3748  time: 1.76s lr: 1.00E-03
Epoch [12/1000]  train_loss: 26.3121  val_loss: 30.3438 iou:0.4882  time: 1.70s lr: 1.00E-03
Epoch [13/1000]  train_loss: 26.0774  val_loss: 29.7863 iou:0.4850  time: 1.63s lr: 1.00E-03
Epoch [14/1000]  train_loss: 25.8572  val_loss: 29.2330 iou:0.6991  time: 1.70s lr: 1.00E-03
Epoch [15/1000]  train_loss: 25.6328  val_loss: 28.6821 iou:0.7475  time: 1.73s lr: 1.00E-03
Epoch [16/1000]  train_loss: 25.4364  val_loss: 28.0389 iou:0.7494  time: 1.70s lr: 1.00E-03
Epoch [17/1000]  train_loss: 25.2594  val_loss: 27.1939 iou:0.7477  time: 1.60s lr: 1.00E-03
Epoch [18/1000]  train_loss: 25.0687  val_loss: 26.3350 iou:0.7451  time: 1.69s lr: 1.00E-03
Epoch [19/1000]  train_loss: 24.8732  val_loss: 25.5971 iou:0.7423  time: 1.67s lr: 1.00E-03
Epoch [20/1000]  train_loss: 24.6963  val_loss: 24.9845 iou:0.7411  time: 1.78s lr: 1.00E-03
Epoch [21/1000]  train_loss: 24.5440  val_loss: 24.4035 iou:0.7426  time: 1.58s lr: 1.00E-03
Epoch [22/1000]  train_loss: 24.3811  val_loss: 23.8527 iou:0.7442  time: 1.80s lr: 1.00E-03
Epoch [23/1000]  train_loss: 24.2238  val_loss: 23.6668 iou:0.7388  time: 1.80s lr: 1.00E-03
Epoch [24/1000]  train_loss: 24.0948  val_loss: 23.2150 iou:0.7392  time: 1.72s lr: 1.00E-03
Epoch [25/1000]  train_loss: 23.9208  val_loss: 22.9192 iou:0.7407  time: 1.55s lr: 1.00E-03
Epoch [26/1000]  train_loss: 23.7530  val_loss: 22.7172 iou:0.7398  time: 1.61s lr: 1.00E-03
Epoch [27/1000]  train_loss: 23.5904  val_loss: 22.4822 iou:0.7383  time: 1.67s lr: 1.00E-03
Epoch [28/1000]  train_loss: 23.4668  val_loss: 22.4905 iou:0.7416  time: 1.65s lr: 1.00E-03
Epoch [29/1000]  train_loss: 23.3753  val_loss: 22.1561 iou:0.7468  time: 1.75s lr: 1.00E-03
Epoch [30/1000]  train_loss: 23.1494  val_loss: 21.9293 iou:0.7463  time: 1.59s lr: 1.00E-03
Epoch [31/1000]  train_loss: 23.1505  val_loss: 22.2979 iou:0.7645  time: 1.60s lr: 1.00E-03
Epoch [32/1000]  train_loss: 23.0312  val_loss: 22.2503 iou:0.7668  time: 1.67s lr: 1.00E-03
Epoch [33/1000]  train_loss: 22.9625  val_loss: 21.8714 iou:0.7804  time: 1.64s lr: 1.00E-03
Epoch [34/1000]  train_loss: 22.6670  val_loss: 21.6385 iou:0.7774  time: 1.67s lr: 1.00E-03
Epoch [35/1000]  train_loss: 22.5853  val_loss: 21.6214 iou:0.7751  time: 1.56s lr: 1.00E-03
Epoch [36/1000]  train_loss: 22.4297  val_loss: 21.5644 iou:0.7844  time: 1.62s lr: 1.00E-03
Epoch [37/1000]  train_loss: 22.2533  val_loss: 21.4199 iou:0.7897  time: 1.55s lr: 1.00E-03
Epoch [38/1000]  train_loss: 22.1720  val_loss: 21.3449 iou:0.7877  time: 1.66s lr: 1.00E-03
Epoch [39/1000]  train_loss: 22.0158  val_loss: 21.3220 iou:0.7777  time: 1.66s lr: 1.00E-03
Epoch [40/1000]  train_loss: 21.8401  val_loss: 21.1774 iou:0.7655  time: 1.67s lr: 1.00E-03
Epoch [41/1000]  train_loss: 21.7269  val_loss: 20.9571 iou:0.7668  time: 1.83s lr: 1.00E-03
