Load images dataset/eroded-dilated_0.9: 96 
[65, 39, 66, 40, 77, 44, 4, 28, 19, 72, 7, 51, 27, 48, 57, 70, 64, 81, 23, 8, 29, 45, 33, 35, 53, 10, 14, 94, 24, 47, 61, 20, 92, 84, 67, 76, 78, 41, 13, 85, 88, 22, 75, 74, 38, 60, 9, 6, 82, 87, 62, 95, 15, 49, 17, 55, 58, 36, 54, 12, 46, 26, 31, 30, 0, 2, 34, 68, 32, 86, 3, 91, 71, 25, 56, 83, 69, 18, 90, 89, 80, 59, 79, 5, 37, 63, 52, 93, 43, 21, 50, 16, 42, 11, 73, 1]
Number of image in Train: 50 | Val: 46
Pretrained model: None
UNet: 1677 number of trainable parameters of model 
Using device: cuda
Starting training for 1000 epochs...
Epoch [1/1000]  train_loss: 33.0581  val_loss: 29.3402 iou:0.0000  time: 1.89s lr: 1.00E-03
Epoch [2/1000]  train_loss: 31.0994  val_loss: 29.3667 iou:0.0000  time: 1.53s lr: 1.00E-03
Epoch [3/1000]  train_loss: 29.3634  val_loss: 29.3821 iou:0.0000  time: 1.47s lr: 1.00E-03
Epoch [4/1000]  train_loss: 27.9703  val_loss: 29.3816 iou:0.0000  time: 1.55s lr: 1.00E-03
Epoch [5/1000]  train_loss: 26.9823  val_loss: 29.3670 iou:0.0000  time: 1.46s lr: 1.00E-03
Epoch [6/1000]  train_loss: 26.3503  val_loss: 29.3382 iou:0.0000  time: 1.47s lr: 1.00E-03
Epoch [7/1000]  train_loss: 25.9066  val_loss: 29.2954 iou:0.0000  time: 1.46s lr: 1.00E-03
Epoch [8/1000]  train_loss: 25.5103  val_loss: 29.2415 iou:0.0000  time: 1.45s lr: 1.00E-03
Epoch [9/1000]  train_loss: 25.1177  val_loss: 29.1794 iou:0.0000  time: 1.46s lr: 1.00E-03
Epoch [10/1000]  train_loss: 24.7172  val_loss: 29.1097 iou:0.0000  time: 1.54s lr: 1.00E-03
Epoch [11/1000]  train_loss: 24.3132  val_loss: 29.0249 iou:0.0000  time: 1.61s lr: 1.00E-03
Epoch [12/1000]  train_loss: 23.9223  val_loss: 28.9167 iou:0.0000  time: 1.47s lr: 1.00E-03
Epoch [13/1000]  train_loss: 23.5630  val_loss: 28.7804 iou:0.0000  time: 1.49s lr: 1.00E-03
Epoch [14/1000]  train_loss: 23.2472  val_loss: 28.6113 iou:0.0000  time: 1.48s lr: 1.00E-03
Epoch [15/1000]  train_loss: 22.9774  val_loss: 28.4057 iou:0.0000  time: 1.47s lr: 1.00E-03
Epoch [16/1000]  train_loss: 22.7486  val_loss: 28.1659 iou:0.0000  time: 1.49s lr: 1.00E-03
Epoch [17/1000]  train_loss: 22.5522  val_loss: 27.8966 iou:0.0000  time: 1.47s lr: 1.00E-03
Epoch [18/1000]  train_loss: 22.3791  val_loss: 27.5912 iou:0.0000  time: 1.44s lr: 1.00E-03
Epoch [19/1000]  train_loss: 22.2217  val_loss: 27.2314 iou:0.0000  time: 1.43s lr: 1.00E-03
Epoch [20/1000]  train_loss: 22.0743  val_loss: 26.8146 iou:0.0000  time: 1.40s lr: 1.00E-03
Epoch [21/1000]  train_loss: 21.9334  val_loss: 26.3640 iou:0.0000  time: 1.45s lr: 1.00E-03
Epoch [22/1000]  train_loss: 21.7968  val_loss: 25.9070 iou:0.0067  time: 1.43s lr: 1.00E-03
Epoch [23/1000]  train_loss: 21.6634  val_loss: 25.4639 iou:0.0713  time: 1.63s lr: 1.00E-03
Epoch [24/1000]  train_loss: 21.5331  val_loss: 25.0372 iou:0.1832  time: 1.48s lr: 1.00E-03
Epoch [25/1000]  train_loss: 21.4061  val_loss: 24.6225 iou:0.3051  time: 1.49s lr: 1.00E-03
Epoch [26/1000]  train_loss: 21.2829  val_loss: 24.2185 iou:0.4137  time: 1.44s lr: 1.00E-03
Epoch [27/1000]  train_loss: 21.1641  val_loss: 23.8255 iou:0.5270  time: 1.45s lr: 1.00E-03
Epoch [28/1000]  train_loss: 21.0500  val_loss: 23.4455 iou:0.6106  time: 1.66s lr: 1.00E-03
Epoch [29/1000]  train_loss: 20.9409  val_loss: 23.0805 iou:0.6701  time: 1.65s lr: 1.00E-03
Epoch [30/1000]  train_loss: 20.8371  val_loss: 22.7306 iou:0.7100  time: 1.43s lr: 1.00E-03
Epoch [31/1000]  train_loss: 20.7388  val_loss: 22.3951 iou:0.7368  time: 1.47s lr: 1.00E-03
Epoch [32/1000]  train_loss: 20.6462  val_loss: 22.0742 iou:0.7562  time: 1.44s lr: 1.00E-03
Epoch [33/1000]  train_loss: 20.5590  val_loss: 21.7672 iou:0.7713  time: 1.45s lr: 1.00E-03
Epoch [34/1000]  train_loss: 20.4770  val_loss: 21.4741 iou:0.7831  time: 1.46s lr: 1.00E-03
Epoch [35/1000]  train_loss: 20.3993  val_loss: 21.1950 iou:0.7924  time: 1.49s lr: 1.00E-03
Epoch [36/1000]  train_loss: 20.3250  val_loss: 20.9296 iou:0.7999  time: 1.43s lr: 1.00E-03
Epoch [37/1000]  train_loss: 20.2536  val_loss: 20.6773 iou:0.8062  time: 1.42s lr: 1.00E-03
Epoch [38/1000]  train_loss: 20.1842  val_loss: 20.4377 iou:0.8115  time: 1.50s lr: 1.00E-03
Epoch [39/1000]  train_loss: 20.1163  val_loss: 20.2100 iou:0.8159  time: 1.48s lr: 1.00E-03
Epoch [40/1000]  train_loss: 20.0496  val_loss: 19.9940 iou:0.8198  time: 1.43s lr: 1.00E-03
