Load images dataset/eroded-dilated_0.9: 96 
[4, 53, 41, 91, 37, 68, 1, 57, 59, 26, 66, 88, 11, 44, 20, 31, 22, 40, 13, 85, 46, 29, 39, 15, 93, 48, 72, 63, 7, 83, 55, 74, 27, 67, 43, 71, 56, 54, 61, 78, 38, 6, 25, 70, 42, 52, 90, 18, 64, 50, 36, 80, 82, 21, 35, 89, 23, 75, 62, 28, 86, 16, 34, 94, 32, 2, 10, 87, 17, 79, 33, 14, 92, 73, 24, 60, 5, 0, 65, 49, 51, 9, 3, 69, 76, 47, 12, 81, 19, 58, 30, 8, 45, 84, 95, 77]
Number of image in Train: 50 | Val: 46
Pretrained model: None
UNet: 121033 number of trainable parameters of model 
Using device: cuda
Starting training for 1000 epochs...
Epoch [1/1000]  train_loss: 37.1338  val_loss: 34.2912 iou:0.2497  time: 1.80s lr: 1.00E-03
Epoch [2/1000]  train_loss: 34.3492  val_loss: 34.2414 iou:0.2497  time: 1.48s lr: 1.00E-03
Epoch [3/1000]  train_loss: 32.5014  val_loss: 34.1339 iou:0.2497  time: 1.47s lr: 1.00E-03
Epoch [4/1000]  train_loss: 31.4271  val_loss: 33.9728 iou:0.2497  time: 1.47s lr: 1.00E-03
Epoch [5/1000]  train_loss: 30.7525  val_loss: 33.7564 iou:0.2497  time: 1.47s lr: 1.00E-03
Epoch [6/1000]  train_loss: 30.2195  val_loss: 33.4837 iou:0.2497  time: 1.46s lr: 1.00E-03
Epoch [7/1000]  train_loss: 29.7529  val_loss: 33.1573 iou:0.2497  time: 1.45s lr: 1.00E-03
Epoch [8/1000]  train_loss: 29.3278  val_loss: 32.7834 iou:0.2497  time: 1.48s lr: 1.00E-03
Epoch [9/1000]  train_loss: 28.9243  val_loss: 32.3813 iou:0.2497  time: 1.46s lr: 1.00E-03
Epoch [10/1000]  train_loss: 28.5297  val_loss: 31.9592 iou:0.2497  time: 1.46s lr: 1.00E-03
Epoch [11/1000]  train_loss: 28.1386  val_loss: 31.4992 iou:0.2665  time: 1.53s lr: 1.00E-03
Epoch [12/1000]  train_loss: 27.7539  val_loss: 30.9942 iou:0.4541  time: 1.55s lr: 1.00E-03
Epoch [13/1000]  train_loss: 27.3826  val_loss: 30.4466 iou:0.6034  time: 1.51s lr: 1.00E-03
Epoch [14/1000]  train_loss: 27.0315  val_loss: 29.8600 iou:0.6493  time: 1.50s lr: 1.00E-03
Epoch [15/1000]  train_loss: 26.7040  val_loss: 29.2435 iou:0.6801  time: 1.49s lr: 1.00E-03
Epoch [16/1000]  train_loss: 26.3994  val_loss: 28.6125 iou:0.7026  time: 1.49s lr: 1.00E-03
Epoch [17/1000]  train_loss: 26.1123  val_loss: 27.9774 iou:0.7172  time: 1.50s lr: 1.00E-03
Epoch [18/1000]  train_loss: 25.8364  val_loss: 27.3453 iou:0.7276  time: 1.50s lr: 1.00E-03
Epoch [19/1000]  train_loss: 25.5687  val_loss: 26.7166 iou:0.7352  time: 1.49s lr: 1.00E-03
Epoch [20/1000]  train_loss: 25.3120  val_loss: 26.0848 iou:0.7410  time: 1.49s lr: 1.00E-03
