Load images dataset/eroded-dilated_0.9: 96 
[94, 78, 10, 35, 16, 40, 75, 49, 62, 36, 29, 57, 92, 44, 95, 83, 58, 79, 27, 55, 28, 86, 52, 1, 23, 63, 82, 88, 46, 13, 67, 50, 11, 26, 84, 76, 70, 14, 38, 17, 42, 5, 74, 81, 12, 89, 21, 32, 39, 7, 6, 37, 22, 69, 31, 34, 91, 59, 47, 3, 18, 45, 85, 2, 48, 80, 9, 64, 61, 60, 41, 93, 77, 68, 33, 8, 65, 4, 51, 20, 56, 66, 15, 90, 19, 24, 43, 0, 25, 30, 87, 54, 71, 53, 72, 73]
Number of image in Train: 50 | Val: 46
Pretrained model: None
UNet: 482449 number of trainable parameters of model 
Using device: cuda
Starting training for 1000 epochs...
Epoch [1/1000]  train_loss: 33.3330  val_loss: 30.0113 iou:0.0000  time: 2.37s lr: 1.00E-03
Epoch [25/1000]  train_loss: 14.9897  val_loss: 17.3695 iou:0.8590  time: 1.72s lr: 1.00E-03
Epoch [26/1000]  train_loss: 14.8208  val_loss: 16.9329 iou:0.8718  time: 1.68s lr: 1.00E-03
Epoch [27/1000]  train_loss: 14.6772  val_loss: 16.5231 iou:0.8849  time: 1.73s lr: 1.00E-03
Epoch [28/1000]  train_loss: 14.5289  val_loss: 16.2000 iou:0.8956  time: 1.67s lr: 1.00E-03
Epoch [29/1000]  train_loss: 14.3695  val_loss: 15.7835 iou:0.9120  time: 1.69s lr: 1.00E-03
Epoch [30/1000]  train_loss: 14.2181  val_loss: 15.4513 iou:0.9175  time: 1.62s lr: 1.00E-03
Epoch [31/1000]  train_loss: 14.0863  val_loss: 15.0133 iou:0.9268  time: 1.58s lr: 1.00E-03
Epoch [32/1000]  train_loss: 13.9088  val_loss: 14.6936 iou:0.9340  time: 1.66s lr: 1.00E-03
Epoch [33/1000]  train_loss: 13.7906  val_loss: 14.5261 iou:0.9329  time: 1.84s lr: 1.00E-03
Epoch [34/1000]  train_loss: 13.6717  val_loss: 14.2164 iou:0.9399  time: 1.62s lr: 1.00E-03
Epoch [35/1000]  train_loss: 13.4826  val_loss: 14.0488 iou:0.9414  time: 1.73s lr: 1.00E-03
Epoch [36/1000]  train_loss: 13.3852  val_loss: 13.7396 iou:0.9406  time: 1.71s lr: 1.00E-03
Epoch [37/1000]  train_loss: 13.2781  val_loss: 13.3806 iou:0.9464  time: 1.62s lr: 1.00E-03
Epoch [38/1000]  train_loss: 13.1314  val_loss: 13.2660 iou:0.9429  time: 1.73s lr: 1.00E-03
Epoch [39/1000]  train_loss: 13.0101  val_loss: 13.0573 iou:0.9438  time: 1.91s lr: 1.00E-03
Epoch [40/1000]  train_loss: 12.8677  val_loss: 12.6892 iou:0.9496  time: 1.79s lr: 1.00E-03
Epoch [41/1000]  train_loss: 12.7616  val_loss: 12.4786 iou:0.9494  time: 1.79s lr: 1.00E-03
Epoch [42/1000]  train_loss: 12.6267  val_loss: 12.5569 iou:0.9361  time: 1.65s lr: 1.00E-03
Epoch [43/1000]  train_loss: 12.5040  val_loss: 12.3280 iou:0.9409  time: 1.72s lr: 1.00E-03
Epoch [44/1000]  train_loss: 12.3671  val_loss: 12.1815 iou:0.9430  time: 1.63s lr: 1.00E-03
Epoch [45/1000]  train_loss: 12.2693  val_loss: 12.2107 iou:0.9391  time: 1.73s lr: 1.00E-03
Epoch [46/1000]  train_loss: 12.1324  val_loss: 12.2608 iou:0.9335  time: 1.69s lr: 1.00E-03
Epoch [47/1000]  train_loss: 12.0240  val_loss: 11.9084 iou:0.9419  time: 1.73s lr: 1.00E-03
Epoch [48/1000]  train_loss: 11.9006  val_loss: 11.7261 iou:0.9417  time: 1.73s lr: 1.00E-03
Epoch [49/1000]  train_loss: 11.7902  val_loss: 11.8864 iou:0.9260  time: 1.74s lr: 1.00E-03
Epoch [50/1000]  train_loss: 11.6673  val_loss: 11.7871 iou:0.9243  time: 1.82s lr: 1.00E-03
Epoch [51/1000]  train_loss: 11.5494  val_loss: 11.5762 iou:0.9307  time: 1.69s lr: 1.00E-03
Epoch [52/1000]  train_loss: 11.4532  val_loss: 11.7293 iou:0.9178  time: 1.86s lr: 1.00E-03
Epoch [53/1000]  train_loss: 11.3293  val_loss: 11.6741 iou:0.9160  time: 1.72s lr: 1.00E-03
Epoch [54/1000]  train_loss: 11.2152  val_loss: 11.4497 iou:0.9238  time: 1.87s lr: 1.00E-03
Epoch [55/1000]  train_loss: 11.1192  val_loss: 11.5861 iou:0.9105  time: 1.66s lr: 1.00E-03
Epoch [56/1000]  train_loss: 11.0045  val_loss: 11.5663 iou:0.9065  time: 1.67s lr: 1.00E-03
Epoch [57/1000]  train_loss: 10.9182  val_loss: 11.2743 iou:0.9192  time: 1.71s lr: 1.00E-03
Epoch [58/1000]  train_loss: 10.9066  val_loss: 11.1934 iou:0.9148  time: 1.73s lr: 1.00E-03
Epoch [59/1000]  train_loss: 10.8706  val_loss: 11.1663 iou:0.9082  time: 1.78s lr: 1.00E-03
Epoch [60/1000]  train_loss: 10.6258  val_loss: 11.4035 iou:0.8833  time: 1.64s lr: 1.00E-03
Epoch [61/1000]  train_loss: 10.6506  val_loss: 11.1718 iou:0.8896  time: 1.62s lr: 1.00E-03
Epoch [62/1000]  train_loss: 10.4622  val_loss: 11.4518 iou:0.8675  time: 1.71s lr: 1.00E-03
Epoch [63/1000]  train_loss: 10.4423  val_loss: 10.9977 iou:0.8902  time: 1.74s lr: 1.00E-03
Epoch [64/1000]  train_loss: 10.2953  val_loss: 11.0328 iou:0.8837  time: 1.64s lr: 1.00E-03
Epoch [65/1000]  train_loss: 10.1752  val_loss: 11.0019 iou:0.8836  time: 1.60s lr: 1.00E-03
Epoch [66/1000]  train_loss: 10.1055  val_loss: 10.5953 iou:0.9070  time: 1.62s lr: 1.00E-03
Epoch [67/1000]  train_loss: 9.9960  val_loss: 10.5746 iou:0.9051  time: 1.72s lr: 1.00E-03
Epoch [68/1000]  train_loss: 9.8847  val_loss: 10.9805 iou:0.8766  time: 1.74s lr: 1.00E-03
Epoch [69/1000]  train_loss: 9.8143  val_loss: 10.9130 iou:0.8749  time: 1.71s lr: 1.00E-03
Epoch [70/1000]  train_loss: 9.6920  val_loss: 10.5537 iou:0.8904  time: 1.72s lr: 1.00E-03
Epoch [71/1000]  train_loss: 9.6257  val_loss: 10.4807 iou:0.8922  time: 1.71s lr: 1.00E-03
Epoch [72/1000]  train_loss: 9.5104  val_loss: 10.5565 iou:0.8875  time: 1.72s lr: 1.00E-03
Epoch [73/1000]  train_loss: 9.4451  val_loss: 10.2424 iou:0.9041  time: 1.63s lr: 1.00E-03
Epoch [74/1000]  train_loss: 9.3376  val_loss: 10.1195 iou:0.9077  time: 1.70s lr: 1.00E-03
Epoch [75/1000]  train_loss: 9.2691  val_loss: 10.3875 iou:0.8863  time: 1.86s lr: 1.00E-03
Epoch [76/1000]  train_loss: 9.1528  val_loss: 10.3716 iou:0.8813  time: 1.79s lr: 1.00E-03
Epoch [77/1000]  train_loss: 9.0921  val_loss: 9.9276 iou:0.9007  time: 1.67s lr: 1.00E-03
Epoch [78/1000]  train_loss: 9.0093  val_loss: 9.7498 iou:0.9050  time: 1.71s lr: 1.00E-03
Epoch [79/1000]  train_loss: 8.9384  val_loss: 9.8714 iou:0.8934  time: 1.74s lr: 1.00E-03
Epoch [80/1000]  train_loss: 8.8410  val_loss: 9.8205 iou:0.8972  time: 1.67s lr: 1.00E-03
Epoch [81/1000]  train_loss: 8.7446  val_loss: 9.7928 iou:0.8965  time: 1.60s lr: 1.00E-03
Epoch [82/1000]  train_loss: 8.7015  val_loss: 9.7294 iou:0.8953  time: 1.71s lr: 1.00E-03
Epoch [83/1000]  train_loss: 8.6012  val_loss: 9.7490 iou:0.8875  time: 1.72s lr: 1.00E-03
Epoch [84/1000]  train_loss: 8.5168  val_loss: 9.3956 iou:0.9008  time: 1.72s lr: 1.00E-03
Epoch [85/1000]  train_loss: 8.4283  val_loss: 9.2358 iou:0.9053  time: 1.87s lr: 1.00E-03
Epoch [86/1000]  train_loss: 8.3475  val_loss: 9.3128 iou:0.8980  time: 1.74s lr: 1.00E-03
Epoch [87/1000]  train_loss: 8.2724  val_loss: 9.0843 iou:0.9085  time: 1.72s lr: 1.00E-03
Epoch [88/1000]  train_loss: 8.1980  val_loss: 9.2719 iou:0.8968  time: 1.71s lr: 1.00E-03
Epoch [89/1000]  train_loss: 8.1245  val_loss: 9.0904 iou:0.9059  time: 1.71s lr: 1.00E-03
Epoch [90/1000]  train_loss: 8.0737  val_loss: 8.9145 iou:0.9123  time: 1.70s lr: 1.00E-03
Epoch [91/1000]  train_loss: 8.0654  val_loss: 9.0043 iou:0.9035  time: 1.72s lr: 1.00E-03
Epoch [92/1000]  train_loss: 8.0300  val_loss: 8.8659 iou:0.9069  time: 1.72s lr: 1.00E-03
Epoch [93/1000]  train_loss: 7.9411  val_loss: 8.9779 iou:0.8962  time: 1.79s lr: 1.00E-03
Epoch [94/1000]  train_loss: 7.8002  val_loss: 8.9322 iou:0.8940  time: 1.68s lr: 1.00E-03
Epoch [95/1000]  train_loss: 7.7747  val_loss: 8.8596 iou:0.8947  time: 1.58s lr: 1.00E-03
Epoch [96/1000]  train_loss: 7.7154  val_loss: 8.9112 iou:0.8901  time: 1.71s lr: 1.00E-03
Epoch [97/1000]  train_loss: 7.5821  val_loss: 8.7151 iou:0.8968  time: 1.72s lr: 1.00E-03
Epoch [98/1000]  train_loss: 7.5528  val_loss: 8.8222 iou:0.8876  time: 1.73s lr: 1.00E-03
Epoch [99/1000]  train_loss: 7.4631  val_loss: 8.3324 iou:0.9123  time: 1.63s lr: 1.00E-03
Epoch [100/1000]  train_loss: 7.3865  val_loss: 8.6087 iou:0.8980  time: 1.60s lr: 1.00E-03
Epoch [101/1000]  train_loss: 7.3374  val_loss: 8.2273 iou:0.9120  time: 1.72s lr: 1.00E-03
Epoch [102/1000]  train_loss: 7.2581  val_loss: 8.3106 iou:0.9064  time: 1.58s lr: 1.00E-03
Epoch [103/1000]  train_loss: 7.1741  val_loss: 8.2208 iou:0.9112  time: 1.72s lr: 1.00E-03
Epoch [104/1000]  train_loss: 7.1431  val_loss: 8.0583 iou:0.9156  time: 1.65s lr: 1.00E-03
Epoch [105/1000]  train_loss: 7.0554  val_loss: 8.3947 iou:0.8984  time: 1.72s lr: 1.00E-03
Epoch [106/1000]  train_loss: 6.9993  val_loss: 8.0167 iou:0.9132  time: 1.72s lr: 1.00E-03
Epoch [107/1000]  train_loss: 6.9729  val_loss: 8.3263 iou:0.8995  time: 1.72s lr: 1.00E-03
Epoch [108/1000]  train_loss: 6.8931  val_loss: 8.0920 iou:0.9062  time: 1.72s lr: 1.00E-03
Epoch [109/1000]  train_loss: 6.8568  val_loss: 8.1410 iou:0.9006  time: 1.73s lr: 1.00E-03
Epoch [110/1000]  train_loss: 6.8001  val_loss: 8.0273 iou:0.9046  time: 1.73s lr: 1.00E-03
Epoch [111/1000]  train_loss: 6.7140  val_loss: 8.0230 iou:0.9026  time: 1.91s lr: 1.00E-03
Epoch [112/1000]  train_loss: 6.6346  val_loss: 8.0627 iou:0.8966  time: 1.86s lr: 1.00E-03
Epoch [113/1000]  train_loss: 6.6188  val_loss: 7.8452 iou:0.9051  time: 1.61s lr: 1.00E-03
Epoch [114/1000]  train_loss: 6.5310  val_loss: 8.0877 iou:0.8941  time: 1.58s lr: 1.00E-03
Epoch [115/1000]  train_loss: 6.4855  val_loss: 7.3933 iou:0.9204  time: 1.70s lr: 1.00E-03
Epoch [116/1000]  train_loss: 6.4788  val_loss: 8.0633 iou:0.8920  time: 1.73s lr: 1.00E-03
Epoch [117/1000]  train_loss: 6.4073  val_loss: 7.3901 iou:0.9163  time: 1.59s lr: 1.00E-03
Epoch [118/1000]  train_loss: 6.3562  val_loss: 7.5937 iou:0.9077  time: 1.57s lr: 1.00E-03
Epoch [119/1000]  train_loss: 6.3131  val_loss: 7.9823 iou:0.8911  time: 1.62s lr: 1.00E-03
Epoch [120/1000]  train_loss: 6.2648  val_loss: 7.3291 iou:0.9144  time: 1.68s lr: 1.00E-03
Epoch [121/1000]  train_loss: 6.2180  val_loss: 7.5070 iou:0.9075  time: 1.64s lr: 1.00E-03
Epoch [122/1000]  train_loss: 6.1205  val_loss: 7.8922 iou:0.8909  time: 1.70s lr: 1.00E-03
Epoch [123/1000]  train_loss: 6.1027  val_loss: 7.5007 iou:0.9038  time: 1.63s lr: 1.00E-03
Epoch [124/1000]  train_loss: 6.0259  val_loss: 7.4160 iou:0.9052  time: 1.73s lr: 1.00E-03
Epoch [125/1000]  train_loss: 5.9823  val_loss: 8.1249 iou:0.8770  time: 1.65s lr: 1.00E-03
Epoch [126/1000]  train_loss: 5.9656  val_loss: 7.2499 iou:0.9100  time: 1.77s lr: 1.00E-03
Epoch [127/1000]  train_loss: 5.8770  val_loss: 7.0195 iou:0.9165  time: 1.70s lr: 1.00E-03
Epoch [128/1000]  train_loss: 5.8450  val_loss: 7.6119 iou:0.8928  time: 1.68s lr: 1.00E-03
Epoch [129/1000]  train_loss: 5.7813  val_loss: 7.3544 iou:0.9028  time: 1.71s lr: 1.00E-03
Epoch [130/1000]  train_loss: 5.7285  val_loss: 7.2111 iou:0.9082  time: 1.73s lr: 1.00E-03
Epoch [131/1000]  train_loss: 5.6671  val_loss: 7.3978 iou:0.8998  time: 1.66s lr: 1.00E-03
Epoch [132/1000]  train_loss: 5.6450  val_loss: 7.1540 iou:0.9075  time: 1.59s lr: 1.00E-03
Epoch [133/1000]  train_loss: 5.5775  val_loss: 7.0556 iou:0.9107  time: 1.71s lr: 1.00E-03
Epoch [134/1000]  train_loss: 5.5476  val_loss: 7.3777 iou:0.8976  time: 1.85s lr: 1.00E-03
Epoch [135/1000]  train_loss: 5.4756  val_loss: 7.3370 iou:0.8972  time: 1.69s lr: 1.00E-03
Epoch [136/1000]  train_loss: 5.4183  val_loss: 7.2144 iou:0.9013  time: 1.71s lr: 1.00E-03
Epoch [137/1000]  train_loss: 5.3672  val_loss: 7.4774 iou:0.8916  time: 1.74s lr: 1.00E-03
Epoch [138/1000]  train_loss: 5.3348  val_loss: 7.1736 iou:0.9017  time: 1.71s lr: 1.00E-03
Epoch [139/1000]  train_loss: 5.2952  val_loss: 7.1260 iou:0.9023  time: 1.74s lr: 1.00E-03
Epoch [140/1000]  train_loss: 5.2923  val_loss: 7.1723 iou:0.8998  time: 1.61s lr: 1.00E-03
Epoch [141/1000]  train_loss: 5.3625  val_loss: 6.8456 iou:0.9096  time: 1.65s lr: 1.00E-03
Epoch [142/1000]  train_loss: 5.3185  val_loss: 6.7004 iou:0.9135  time: 1.70s lr: 1.00E-03
Epoch [143/1000]  train_loss: 5.1527  val_loss: 7.6881 iou:0.8763  time: 1.81s lr: 1.00E-03
Epoch [144/1000]  train_loss: 5.2350  val_loss: 6.6750 iou:0.9102  time: 1.57s lr: 1.00E-03
Epoch [145/1000]  train_loss: 5.3153  val_loss: 6.2581 iou:0.9211  time: 1.53s lr: 1.00E-03
Epoch [146/1000]  train_loss: 5.1735  val_loss: 8.3191 iou:0.8249  time: 1.53s lr: 1.00E-03
Epoch [147/1000]  train_loss: 5.2358  val_loss: 10.3091 iou:0.7802  time: 1.52s lr: 1.00E-03
Epoch [148/1000]  train_loss: 6.7352  val_loss: 7.1150 iou:0.8691  time: 1.53s lr: 1.00E-03
Epoch [149/1000]  train_loss: 5.9339  val_loss: 6.6090 iou:0.8787  time: 1.53s lr: 1.00E-03
Epoch [150/1000]  train_loss: 5.5361  val_loss: 6.7591 iou:0.8699  time: 1.72s lr: 1.00E-03
Epoch [151/1000]  train_loss: 5.3350  val_loss: 7.0399 iou:0.8607  time: 1.60s lr: 1.00E-03
Epoch [152/1000]  train_loss: 5.3868  val_loss: 6.8844 iou:0.8657  time: 1.51s lr: 1.00E-03
Epoch [153/1000]  train_loss: 5.2874  val_loss: 6.6902 iou:0.8738  time: 1.52s lr: 1.00E-03
Epoch [154/1000]  train_loss: 5.2334  val_loss: 7.3909 iou:0.8519  time: 1.51s lr: 4.00E-04
Epoch [155/1000]  train_loss: 5.1878  val_loss: 7.5902 iou:0.8451  time: 1.51s lr: 4.00E-04
Epoch [156/1000]  train_loss: 5.1142  val_loss: 7.7462 iou:0.8404  time: 1.51s lr: 4.00E-04
Epoch [157/1000]  train_loss: 5.1040  val_loss: 7.5760 iou:0.8481  time: 1.52s lr: 4.00E-04
Epoch [158/1000]  train_loss: 5.1002  val_loss: 7.1579 iou:0.8645  time: 1.51s lr: 4.00E-04
Epoch [159/1000]  train_loss: 5.0300  val_loss: 6.8531 iou:0.8761  time: 1.52s lr: 4.00E-04
Epoch [160/1000]  train_loss: 4.9969  val_loss: 6.7357 iou:0.8813  time: 1.51s lr: 4.00E-04
Epoch [161/1000]  train_loss: 4.9974  val_loss: 6.7003 iou:0.8836  time: 1.52s lr: 4.00E-04
Epoch [162/1000]  train_loss: 4.9590  val_loss: 6.7181 iou:0.8844  time: 1.51s lr: 4.00E-04
Epoch [163/1000]  train_loss: 4.9083  val_loss: 6.7724 iou:0.8843  time: 1.53s lr: 4.00E-04
Epoch [164/1000]  train_loss: 4.8929  val_loss: 6.7624 iou:0.8865  time: 1.71s lr: 4.00E-04
Epoch [165/1000]  train_loss: 4.8659  val_loss: 6.6607 iou:0.8916  time: 1.61s lr: 4.00E-04
Epoch [166/1000]  train_loss: 4.8302  val_loss: 6.5301 iou:0.8978  time: 1.56s lr: 4.00E-04
Epoch [167/1000]  train_loss: 4.8176  val_loss: 6.4594 iou:0.9017  time: 1.53s lr: 4.00E-04
Epoch [168/1000]  train_loss: 4.7959  val_loss: 6.5135 iou:0.9010  time: 1.52s lr: 4.00E-04
Epoch [169/1000]  train_loss: 4.7573  val_loss: 6.6630 iou:0.8963  time: 1.68s lr: 4.00E-04
Epoch [170/1000]  train_loss: 4.7351  val_loss: 6.7707 iou:0.8933  time: 1.57s lr: 4.00E-04
Epoch [171/1000]  train_loss: 4.7200  val_loss: 6.7339 iou:0.8958  time: 1.52s lr: 4.00E-04
Epoch [172/1000]  train_loss: 4.6882  val_loss: 6.6128 iou:0.9015  time: 1.51s lr: 4.00E-04
Epoch [173/1000]  train_loss: 4.6637  val_loss: 6.5368 iou:0.9057  time: 1.52s lr: 4.00E-04
Epoch [174/1000]  train_loss: 4.6444  val_loss: 6.5698 iou:0.9057  time: 1.52s lr: 4.00E-04
Epoch [175/1000]  train_loss: 4.6159  val_loss: 6.6546 iou:0.9033  time: 1.74s lr: 4.00E-04
Epoch [176/1000]  train_loss: 4.5991  val_loss: 6.6499 iou:0.9038  time: 1.62s lr: 4.00E-04
Epoch [177/1000]  train_loss: 4.5802  val_loss: 6.5323 iou:0.9082  time: 1.57s lr: 4.00E-04
Epoch [178/1000]  train_loss: 4.5518  val_loss: 6.4265 iou:0.9120  time: 1.53s lr: 4.00E-04
Epoch [179/1000]  train_loss: 4.5383  val_loss: 6.3960 iou:0.9131  time: 1.52s lr: 4.00E-04
Epoch [180/1000]  train_loss: 4.5181  val_loss: 6.4130 iou:0.9124  time: 1.54s lr: 4.00E-04
Epoch [181/1000]  train_loss: 4.4966  val_loss: 6.4044 iou:0.9127  time: 1.53s lr: 4.00E-04
Epoch [182/1000]  train_loss: 4.4812  val_loss: 6.3293 iou:0.9154  time: 1.59s lr: 4.00E-04
Epoch [183/1000]  train_loss: 4.4584  val_loss: 6.2449 iou:0.9181  time: 1.54s lr: 4.00E-04
Epoch [184/1000]  train_loss: 4.4404  val_loss: 6.2198 iou:0.9187  time: 1.54s lr: 4.00E-04
Epoch [185/1000]  train_loss: 4.4229  val_loss: 6.2532 iou:0.9170  time: 1.52s lr: 4.00E-04
Epoch [186/1000]  train_loss: 4.4035  val_loss: 6.2806 iou:0.9156  time: 1.54s lr: 4.00E-04
Epoch [187/1000]  train_loss: 4.3881  val_loss: 6.2490 iou:0.9166  time: 1.53s lr: 4.00E-04
Epoch [188/1000]  train_loss: 4.3684  val_loss: 6.1919 iou:0.9184  time: 1.54s lr: 4.00E-04
Epoch [189/1000]  train_loss: 4.3504  val_loss: 6.1656 iou:0.9191  time: 1.53s lr: 4.00E-04
Epoch [190/1000]  train_loss: 4.3346  val_loss: 6.1883 iou:0.9180  time: 1.54s lr: 4.00E-04
Epoch [191/1000]  train_loss: 4.3160  val_loss: 6.2357 iou:0.9161  time: 1.51s lr: 4.00E-04
Epoch [192/1000]  train_loss: 4.2995  val_loss: 6.2593 iou:0.9148  time: 1.53s lr: 4.00E-04
Epoch [193/1000]  train_loss: 4.2812  val_loss: 6.2498 iou:0.9149  time: 1.52s lr: 4.00E-04
Epoch [194/1000]  train_loss: 4.2648  val_loss: 6.2369 iou:0.9150  time: 1.54s lr: 4.00E-04
Epoch [195/1000]  train_loss: 4.2484  val_loss: 6.2521 iou:0.9144  time: 1.53s lr: 4.00E-04
Epoch [196/1000]  train_loss: 4.2317  val_loss: 6.2747 iou:0.9133  time: 1.54s lr: 4.00E-04
Epoch [197/1000]  train_loss: 4.2159  val_loss: 6.2646 iou:0.9133  time: 1.53s lr: 4.00E-04
Epoch [198/1000]  train_loss: 4.1988  val_loss: 6.2349 iou:0.9139  time: 1.54s lr: 4.00E-04
Epoch [199/1000]  train_loss: 4.1836  val_loss: 6.2268 iou:0.9138  time: 1.53s lr: 4.00E-04
Epoch [200/1000]  train_loss: 4.1674  val_loss: 6.2477 iou:0.9129  time: 1.54s lr: 4.00E-04
Epoch [201/1000]  train_loss: 4.1520  val_loss: 6.2565 iou:0.9125  time: 1.69s lr: 4.00E-04
Epoch [202/1000]  train_loss: 4.1359  val_loss: 6.2366 iou:0.9129  time: 1.58s lr: 4.00E-04
Epoch [203/1000]  train_loss: 4.1208  val_loss: 6.2315 iou:0.9127  time: 1.52s lr: 4.00E-04
Epoch [204/1000]  train_loss: 4.1052  val_loss: 6.2638 iou:0.9112  time: 1.52s lr: 4.00E-04
Epoch [205/1000]  train_loss: 4.0902  val_loss: 6.2731 iou:0.9106  time: 1.52s lr: 4.00E-04
Epoch [206/1000]  train_loss: 4.0749  val_loss: 6.2292 iou:0.9118  time: 1.53s lr: 4.00E-04
Epoch [207/1000]  train_loss: 4.0600  val_loss: 6.1904 iou:0.9128  time: 1.52s lr: 4.00E-04
Epoch [208/1000]  train_loss: 4.0450  val_loss: 6.1918 iou:0.9124  time: 1.53s lr: 4.00E-04
Epoch [209/1000]  train_loss: 4.0305  val_loss: 6.1865 iou:0.9122  time: 1.53s lr: 4.00E-04
Epoch [210/1000]  train_loss: 4.0155  val_loss: 6.1617 iou:0.9125  time: 1.52s lr: 4.00E-04
Epoch [211/1000]  train_loss: 4.0012  val_loss: 6.1554 iou:0.9125  time: 1.53s lr: 4.00E-04
Epoch [212/1000]  train_loss: 3.9865  val_loss: 6.1688 iou:0.9119  time: 1.55s lr: 4.00E-04
Epoch [213/1000]  train_loss: 3.9723  val_loss: 6.1678 iou:0.9116  time: 1.52s lr: 4.00E-04
Epoch [214/1000]  train_loss: 3.9580  val_loss: 6.1595 iou:0.9116  time: 1.51s lr: 4.00E-04
Epoch [215/1000]  train_loss: 3.9438  val_loss: 6.1706 iou:0.9111  time: 1.53s lr: 4.00E-04
Epoch [216/1000]  train_loss: 3.9297  val_loss: 6.1857 iou:0.9103  time: 1.69s lr: 4.00E-04
Epoch [217/1000]  train_loss: 3.9157  val_loss: 6.1809 iou:0.9103  time: 1.65s lr: 4.00E-04
Epoch [218/1000]  train_loss: 3.9017  val_loss: 6.1756 iou:0.9104  time: 1.60s lr: 4.00E-04
Epoch [219/1000]  train_loss: 3.8878  val_loss: 6.1917 iou:0.9097  time: 1.89s lr: 4.00E-04
Epoch [220/1000]  train_loss: 3.8741  val_loss: 6.2024 iou:0.9091  time: 1.74s lr: 4.00E-04
Epoch [221/1000]  train_loss: 3.8603  val_loss: 6.1868 iou:0.9095  time: 1.69s lr: 4.00E-04
Epoch [222/1000]  train_loss: 3.8467  val_loss: 6.1879 iou:0.9093  time: 1.72s lr: 4.00E-04
Epoch [223/1000]  train_loss: 3.8332  val_loss: 6.1971 iou:0.9089  time: 1.65s lr: 4.00E-04
