Load images dataset/eroded-dilated_0.84: 96 
[34, 56, 3, 60, 58, 85, 90, 36, 72, 62, 17, 33, 93, 87, 23, 51, 89, 73, 2, 52, 91, 48, 39, 64, 46, 15, 5, 76, 35, 29, 44, 84, 21, 16, 28, 26, 59, 47, 31, 4, 45, 57, 86, 11, 18, 38, 19, 66, 43, 74, 82, 25, 63, 27, 9, 12, 81, 61, 30, 20, 14, 71, 70, 77, 8, 7, 80, 24, 50, 6, 94, 69, 95, 65, 53, 92, 40, 41, 55, 0, 49, 79, 42, 88, 75, 83, 1, 37, 67, 10, 13, 32, 54, 78, 68, 22]
Number of image in Train: 50 | Val: 46
Pretrained model: None
UNet: 122021 number of trainable parameters of model 
Using device: cuda
Starting training for 1000 epochs...
Epoch [1/1000]  train_loss: 44.2679  val_loss: 34.1409 iou:0.2384  time: 2.19s lr: 1.00E-03
Epoch [95/1000]  train_loss: 24.5310  val_loss: 22.6889 iou:0.8279  time: 1.62s lr: 1.00E-03
Epoch [96/1000]  train_loss: 24.4698  val_loss: 22.6603 iou:0.8292  time: 1.70s lr: 1.00E-03
Epoch [97/1000]  train_loss: 24.4143  val_loss: 22.5877 iou:0.8304  time: 1.58s lr: 1.00E-03
Epoch [98/1000]  train_loss: 24.3576  val_loss: 22.5144 iou:0.8313  time: 1.73s lr: 1.00E-03
Epoch [99/1000]  train_loss: 24.3003  val_loss: 22.4788 iou:0.8310  time: 1.61s lr: 1.00E-03
Epoch [100/1000]  train_loss: 24.2435  val_loss: 22.4210 iou:0.8318  time: 1.56s lr: 1.00E-03
Epoch [101/1000]  train_loss: 24.1847  val_loss: 22.3900 iou:0.8332  time: 1.74s lr: 1.00E-03
Epoch [102/1000]  train_loss: 24.1289  val_loss: 22.3589 iou:0.8336  time: 1.62s lr: 1.00E-03
Epoch [103/1000]  train_loss: 24.0724  val_loss: 22.2990 iou:0.8331  time: 1.59s lr: 1.00E-03
Epoch [104/1000]  train_loss: 24.0167  val_loss: 22.2760 iou:0.8342  time: 1.57s lr: 1.00E-03
Epoch [105/1000]  train_loss: 23.9608  val_loss: 22.2197 iou:0.8356  time: 1.49s lr: 1.00E-03
Epoch [106/1000]  train_loss: 23.9065  val_loss: 22.1617 iou:0.8341  time: 1.57s lr: 1.00E-03
Epoch [107/1000]  train_loss: 23.8537  val_loss: 22.1569 iou:0.8350  time: 1.55s lr: 1.00E-03
Epoch [108/1000]  train_loss: 23.7974  val_loss: 22.0991 iou:0.8357  time: 1.54s lr: 1.00E-03
Epoch [109/1000]  train_loss: 23.7380  val_loss: 22.0483 iou:0.8362  time: 1.54s lr: 1.00E-03
Epoch [110/1000]  train_loss: 23.6800  val_loss: 22.0322 iou:0.8363  time: 1.55s lr: 1.00E-03
Epoch [111/1000]  train_loss: 23.6276  val_loss: 21.9362 iou:0.8359  time: 1.60s lr: 1.00E-03
Epoch [112/1000]  train_loss: 23.5724  val_loss: 21.8860 iou:0.8376  time: 1.55s lr: 1.00E-03
Epoch [113/1000]  train_loss: 23.5165  val_loss: 21.8574 iou:0.8376  time: 1.66s lr: 1.00E-03
Epoch [114/1000]  train_loss: 23.4580  val_loss: 21.7708 iou:0.8368  time: 1.54s lr: 1.00E-03
Epoch [115/1000]  train_loss: 23.4048  val_loss: 21.7303 iou:0.8385  time: 1.56s lr: 1.00E-03
Epoch [116/1000]  train_loss: 23.3500  val_loss: 21.6863 iou:0.8381  time: 1.58s lr: 1.00E-03
Epoch [117/1000]  train_loss: 23.2948  val_loss: 21.5958 iou:0.8375  time: 1.67s lr: 1.00E-03
Epoch [118/1000]  train_loss: 23.2396  val_loss: 21.5926 iou:0.8396  time: 1.63s lr: 1.00E-03
Epoch [119/1000]  train_loss: 23.1914  val_loss: 21.5180 iou:0.8381  time: 1.54s lr: 1.00E-03
Epoch [120/1000]  train_loss: 23.1431  val_loss: 21.4981 iou:0.8401  time: 1.57s lr: 1.00E-03
Epoch [121/1000]  train_loss: 23.0780  val_loss: 21.4440 iou:0.8405  time: 1.58s lr: 1.00E-03
Epoch [122/1000]  train_loss: 23.0234  val_loss: 21.3837 iou:0.8387  time: 1.55s lr: 1.00E-03
Epoch [123/1000]  train_loss: 22.9743  val_loss: 21.3545 iou:0.8412  time: 1.53s lr: 1.00E-03
Epoch [124/1000]  train_loss: 22.9127  val_loss: 21.3006 iou:0.8421  time: 1.76s lr: 1.00E-03
Epoch [125/1000]  train_loss: 22.8607  val_loss: 21.2409 iou:0.8404  time: 1.57s lr: 1.00E-03
Epoch [126/1000]  train_loss: 22.8043  val_loss: 21.1872 iou:0.8418  time: 1.55s lr: 1.00E-03
Epoch [127/1000]  train_loss: 22.7486  val_loss: 21.1435 iou:0.8436  time: 1.60s lr: 1.00E-03
Epoch [128/1000]  train_loss: 22.6982  val_loss: 21.0920 iou:0.8422  time: 1.63s lr: 1.00E-03
Epoch [129/1000]  train_loss: 22.6419  val_loss: 21.0528 iou:0.8428  time: 1.55s lr: 1.00E-03
Epoch [130/1000]  train_loss: 22.5850  val_loss: 20.9872 iou:0.8438  time: 1.67s lr: 1.00E-03
Epoch [131/1000]  train_loss: 22.5363  val_loss: 20.9491 iou:0.8435  time: 1.59s lr: 1.00E-03
Epoch [132/1000]  train_loss: 22.4796  val_loss: 20.8699 iou:0.8439  time: 1.55s lr: 1.00E-03
Epoch [133/1000]  train_loss: 22.4254  val_loss: 20.8784 iou:0.8454  time: 1.58s lr: 1.00E-03
Epoch [134/1000]  train_loss: 22.3774  val_loss: 20.7409 iou:0.8437  time: 1.62s lr: 1.00E-03
Epoch [135/1000]  train_loss: 22.3291  val_loss: 20.8065 iou:0.8457  time: 1.53s lr: 1.00E-03
Epoch [136/1000]  train_loss: 22.2828  val_loss: 20.5960 iou:0.8469  time: 1.58s lr: 1.00E-03
Epoch [137/1000]  train_loss: 22.2249  val_loss: 20.5855 iou:0.8458  time: 1.61s lr: 1.00E-03
Epoch [138/1000]  train_loss: 22.1628  val_loss: 20.6097 iou:0.8464  time: 1.54s lr: 1.00E-03
Epoch [139/1000]  train_loss: 22.1158  val_loss: 20.4825 iou:0.8475  time: 1.57s lr: 1.00E-03
Epoch [140/1000]  train_loss: 22.0585  val_loss: 20.4349 iou:0.8473  time: 1.66s lr: 1.00E-03
Epoch [141/1000]  train_loss: 22.0086  val_loss: 20.4820 iou:0.8480  time: 1.51s lr: 1.00E-03
Epoch [142/1000]  train_loss: 21.9572  val_loss: 20.3871 iou:0.8485  time: 1.60s lr: 1.00E-03
Epoch [143/1000]  train_loss: 21.9008  val_loss: 20.3210 iou:0.8486  time: 1.57s lr: 1.00E-03
Epoch [144/1000]  train_loss: 21.8524  val_loss: 20.3226 iou:0.8498  time: 1.56s lr: 1.00E-03
Epoch [145/1000]  train_loss: 21.7983  val_loss: 20.2535 iou:0.8503  time: 1.64s lr: 1.00E-03
Epoch [146/1000]  train_loss: 21.7443  val_loss: 20.1851 iou:0.8491  time: 1.56s lr: 1.00E-03
Epoch [147/1000]  train_loss: 21.6965  val_loss: 20.1941 iou:0.8506  time: 1.56s lr: 1.00E-03
Epoch [148/1000]  train_loss: 21.6416  val_loss: 20.1332 iou:0.8510  time: 1.61s lr: 1.00E-03
Epoch [149/1000]  train_loss: 21.5911  val_loss: 20.0716 iou:0.8522  time: 1.57s lr: 1.00E-03
Epoch [150/1000]  train_loss: 21.5453  val_loss: 20.0246 iou:0.8509  time: 1.58s lr: 1.00E-03
Epoch [151/1000]  train_loss: 21.4972  val_loss: 20.0309 iou:0.8525  time: 1.71s lr: 1.00E-03
Epoch [152/1000]  train_loss: 21.4549  val_loss: 19.9154 iou:0.8516  time: 1.51s lr: 1.00E-03
Epoch [153/1000]  train_loss: 21.3948  val_loss: 19.9038 iou:0.8526  time: 1.70s lr: 1.00E-03
Epoch [154/1000]  train_loss: 21.3343  val_loss: 19.8651 iou:0.8539  time: 1.77s lr: 1.00E-03
Epoch [155/1000]  train_loss: 21.2865  val_loss: 19.8049 iou:0.8531  time: 1.53s lr: 1.00E-03
Epoch [156/1000]  train_loss: 21.2377  val_loss: 19.7907 iou:0.8545  time: 1.55s lr: 1.00E-03
Epoch [157/1000]  train_loss: 21.1849  val_loss: 19.7433 iou:0.8551  time: 1.55s lr: 1.00E-03
Epoch [158/1000]  train_loss: 21.1331  val_loss: 19.6990 iou:0.8545  time: 1.57s lr: 1.00E-03
Epoch [159/1000]  train_loss: 21.0809  val_loss: 19.6632 iou:0.8552  time: 1.62s lr: 1.00E-03
Epoch [160/1000]  train_loss: 21.0327  val_loss: 19.6377 iou:0.8553  time: 1.55s lr: 1.00E-03
Epoch [161/1000]  train_loss: 20.9850  val_loss: 19.5910 iou:0.8558  time: 1.58s lr: 1.00E-03
Epoch [162/1000]  train_loss: 20.9317  val_loss: 19.5458 iou:0.8545  time: 1.63s lr: 1.00E-03
Epoch [163/1000]  train_loss: 20.8800  val_loss: 19.5063 iou:0.8557  time: 1.51s lr: 1.00E-03
Epoch [164/1000]  train_loss: 20.8311  val_loss: 19.4716 iou:0.8568  time: 1.52s lr: 1.00E-03
Epoch [165/1000]  train_loss: 20.7805  val_loss: 19.3845 iou:0.8565  time: 1.61s lr: 1.00E-03
Epoch [166/1000]  train_loss: 20.7363  val_loss: 19.4584 iou:0.8591  time: 1.55s lr: 1.00E-03
Epoch [167/1000]  train_loss: 20.7031  val_loss: 19.2721 iou:0.8963  time: 1.59s lr: 1.00E-03
Epoch [168/1000]  train_loss: 20.6711  val_loss: 19.3396 iou:0.9010  time: 1.57s lr: 1.00E-03
Epoch [169/1000]  train_loss: 20.6106  val_loss: 19.2622 iou:0.8998  time: 1.57s lr: 1.00E-03
Epoch [170/1000]  train_loss: 20.5481  val_loss: 19.1323 iou:0.9022  time: 1.59s lr: 1.00E-03
Epoch [171/1000]  train_loss: 20.5068  val_loss: 19.2180 iou:0.8993  time: 1.57s lr: 1.00E-03
Epoch [172/1000]  train_loss: 20.4467  val_loss: 19.1653 iou:0.9001  time: 1.61s lr: 1.00E-03
Epoch [173/1000]  train_loss: 20.3961  val_loss: 19.0404 iou:0.9044  time: 1.71s lr: 1.00E-03
Epoch [174/1000]  train_loss: 20.3546  val_loss: 19.0767 iou:0.9047  time: 1.67s lr: 1.00E-03
Epoch [175/1000]  train_loss: 20.2924  val_loss: 19.0638 iou:0.9048  time: 1.59s lr: 1.00E-03
Epoch [176/1000]  train_loss: 20.2501  val_loss: 18.9505 iou:0.9052  time: 1.64s lr: 1.00E-03
Epoch [177/1000]  train_loss: 20.1998  val_loss: 18.9070 iou:0.9053  time: 1.49s lr: 1.00E-03
Epoch [178/1000]  train_loss: 20.1479  val_loss: 18.9458 iou:0.9035  time: 1.65s lr: 1.00E-03
Epoch [179/1000]  train_loss: 20.1038  val_loss: 18.8369 iou:0.9070  time: 1.71s lr: 1.00E-03
Epoch [180/1000]  train_loss: 20.0493  val_loss: 18.7632 iou:0.9091  time: 1.66s lr: 1.00E-03
Epoch [181/1000]  train_loss: 20.0055  val_loss: 18.8123 iou:0.9062  time: 1.52s lr: 1.00E-03
Epoch [182/1000]  train_loss: 19.9563  val_loss: 18.7264 iou:0.9103  time: 1.54s lr: 1.00E-03
Epoch [183/1000]  train_loss: 19.9057  val_loss: 18.6454 iou:0.9115  time: 1.53s lr: 1.00E-03
Epoch [184/1000]  train_loss: 19.8602  val_loss: 18.6738 iou:0.9073  time: 1.55s lr: 1.00E-03
Epoch [185/1000]  train_loss: 19.8082  val_loss: 18.6390 iou:0.9072  time: 1.57s lr: 1.00E-03
Epoch [186/1000]  train_loss: 19.7604  val_loss: 18.5279 iou:0.9123  time: 1.58s lr: 1.00E-03
Epoch [187/1000]  train_loss: 19.7146  val_loss: 18.5303 iou:0.9106  time: 1.58s lr: 1.00E-03
Epoch [188/1000]  train_loss: 19.6634  val_loss: 18.5052 iou:0.9102  time: 1.49s lr: 1.00E-03
Epoch [189/1000]  train_loss: 19.6181  val_loss: 18.4229 iou:0.9114  time: 1.63s lr: 1.00E-03
Epoch [190/1000]  train_loss: 19.5721  val_loss: 18.4143 iou:0.9137  time: 1.57s lr: 1.00E-03
Epoch [191/1000]  train_loss: 19.5260  val_loss: 18.4040 iou:0.9063  time: 1.55s lr: 1.00E-03
Epoch [192/1000]  train_loss: 19.4875  val_loss: 18.3198 iou:0.9140  time: 1.53s lr: 1.00E-03
Epoch [193/1000]  train_loss: 19.4478  val_loss: 18.3007 iou:0.9074  time: 1.55s lr: 1.00E-03
Epoch [194/1000]  train_loss: 19.3987  val_loss: 18.2308 iou:0.9162  time: 1.59s lr: 1.00E-03
Epoch [195/1000]  train_loss: 19.3391  val_loss: 18.1964 iou:0.9115  time: 1.71s lr: 1.00E-03
Epoch [196/1000]  train_loss: 19.2957  val_loss: 18.1570 iou:0.9103  time: 1.52s lr: 1.00E-03
Epoch [197/1000]  train_loss: 19.2643  val_loss: 18.1907 iou:0.9090  time: 1.57s lr: 1.00E-03
Epoch [198/1000]  train_loss: 19.2106  val_loss: 18.0524 iou:0.9175  time: 1.57s lr: 1.00E-03
Epoch [199/1000]  train_loss: 19.1522  val_loss: 18.0337 iou:0.9087  time: 1.62s lr: 1.00E-03
Epoch [200/1000]  train_loss: 19.1163  val_loss: 18.0539 iou:0.9109  time: 1.61s lr: 1.00E-03
Epoch [201/1000]  train_loss: 19.0651  val_loss: 17.9610 iou:0.9153  time: 1.50s lr: 1.00E-03
Epoch [202/1000]  train_loss: 19.0113  val_loss: 17.9163 iou:0.9084  time: 1.54s lr: 1.00E-03
Epoch [203/1000]  train_loss: 18.9769  val_loss: 17.9020 iou:0.9142  time: 1.54s lr: 1.00E-03
Epoch [204/1000]  train_loss: 18.9211  val_loss: 17.8695 iou:0.9115  time: 1.65s lr: 1.00E-03
Epoch [205/1000]  train_loss: 18.8712  val_loss: 17.8176 iou:0.9075  time: 1.61s lr: 1.00E-03
Epoch [206/1000]  train_loss: 18.8321  val_loss: 17.7714 iou:0.9120  time: 1.58s lr: 1.00E-03
Epoch [207/1000]  train_loss: 18.7783  val_loss: 17.7372 iou:0.9134  time: 1.51s lr: 1.00E-03
Epoch [208/1000]  train_loss: 18.7341  val_loss: 17.7014 iou:0.9096  time: 1.54s lr: 1.00E-03
Epoch [209/1000]  train_loss: 18.6922  val_loss: 17.6725 iou:0.9080  time: 1.56s lr: 1.00E-03
Epoch [210/1000]  train_loss: 18.6395  val_loss: 17.6202 iou:0.9127  time: 1.58s lr: 1.00E-03
Epoch [211/1000]  train_loss: 18.5964  val_loss: 17.5789 iou:0.9099  time: 1.71s lr: 1.00E-03
Epoch [212/1000]  train_loss: 18.5529  val_loss: 17.5520 iou:0.9093  time: 1.67s lr: 1.00E-03
Epoch [213/1000]  train_loss: 18.5039  val_loss: 17.5388 iou:0.9073  time: 1.56s lr: 1.00E-03
Epoch [214/1000]  train_loss: 18.4584  val_loss: 17.4599 iou:0.9123  time: 1.58s lr: 1.00E-03
Epoch [215/1000]  train_loss: 18.4152  val_loss: 17.4476 iou:0.9076  time: 1.56s lr: 1.00E-03
Epoch [216/1000]  train_loss: 18.3691  val_loss: 17.4399 iou:0.9047  time: 1.56s lr: 1.00E-03
Epoch [217/1000]  train_loss: 18.3269  val_loss: 17.3849 iou:0.9076  time: 1.57s lr: 1.00E-03
Epoch [218/1000]  train_loss: 18.2807  val_loss: 17.3241 iou:0.9100  time: 1.67s lr: 1.00E-03
Epoch [219/1000]  train_loss: 18.2383  val_loss: 17.3431 iou:0.8987  time: 1.60s lr: 1.00E-03
Epoch [220/1000]  train_loss: 18.1989  val_loss: 17.2578 iou:0.9127  time: 1.55s lr: 1.00E-03
Epoch [221/1000]  train_loss: 18.1612  val_loss: 17.2535 iou:0.9059  time: 1.54s lr: 1.00E-03
Epoch [222/1000]  train_loss: 18.1058  val_loss: 17.1867 iou:0.9033  time: 1.54s lr: 1.00E-03
Epoch [223/1000]  train_loss: 18.0590  val_loss: 17.1882 iou:0.9053  time: 1.70s lr: 1.00E-03
